Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
KAMAREDDY,BANSWADA,PITLAM,PEDDA KONDAPGAL,ANAJANI,2,COMMERCIAL,10,9,210,19.5
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,ASWAPURAM,MANCHIKANTI NAGAR,2,COMMERCIAL,2,2,247,6.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,ASWAPURAM,MANUBOTHULAGUDEM,2,COMMERCIAL,2,1,49,6.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,ASWAPURAM,MITTAGUDEM,2,COMMERCIAL,102,79,13794,191.993
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,ASWAPURAM,MONDIKUNTA,2,COMMERCIAL,167,156,13480,286.164
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,ASWAPURAM,NELLIPAKA BANZARA,2,COMMERCIAL,41,37,4236,92.94
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,ASWAPURAM,PAMULAPALI,2,COMMERCIAL,9,7,1640,88.24
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,ASWAPURAM,RAMACHANDRAPURAM (A),2,COMMERCIAL,24,20,922,36.12
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,ASWAPURAM,S.P.BANJARA,2,COMMERCIAL,18,17,1843,35.36
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,ASWAPURAM,SARVAIGUDEM,2,COMMERCIAL,16,15,4078,37.24
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,ASWAPURAM,SEETHARAMPURAM (A),2,COMMERCIAL,65,60,9073,142.79
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,CHANDRUGONDA,K V PURAM-CG,2,COMMERCIAL,1,1,12,1.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,CHANDRUGONDA,KARICHARLA BODU-CG,2,COMMERCIAL,3,2,441,4.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,CHANDRUGONDA,MADDUKUR-CG,2,COMMERCIAL,27,23,2983,59.38
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,CHANDRUGONDA,MANGAI BAZAR-CG,2,COMMERCIAL,8,7,279,9.36
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,CHANDRUGONDA,MEKALABANDA TANDA-CG,2,COMMERCIAL,2,2,25,2.74
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,CHANDRUGONDA,MOHAMAD NAGAR-CG,2,COMMERCIAL,1,0,0,2.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,CHANDRUGONDA,POKALA GUDEM-CG,2,COMMERCIAL,51,49,12014,90.09
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,CHANDRUGONDA,RAVIKAM PADU-CG,2,COMMERCIAL,46,40,2203,62.17
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,CHANDRUGONDA,REPALLEWADA-CG,2,COMMERCIAL,26,25,1047,45.24
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,CHANDRUGONDA,S N PURAM-CG,2,COMMERCIAL,4,4,65,4.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,LAXMIDEVIPALLY,PUMUKULA CHILAKA-KR,2,COMMERCIAL,2,2,44,6.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,LAXMIDEVIPALLY,REGALLA-KR,2,COMMERCIAL,78,69,12069,159.38
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,LAXMIDEVIPALLY,S R PURAM-KR,2,COMMERCIAL,12,12,681,20.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,LAXMIDEVIPALLY,YERRA CHELAKA-KR,2,COMMERCIAL,1,1,43,0.24
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,9th MILE THANDA-TP,2,COMMERCIAL,15,13,502,27.44
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,ANDUNI GUDEM-TP,2,COMMERCIAL,6,5,183,8.62
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,ANJANEYA PALEM-TP,2,COMMERCIAL,2,2,72,5.0
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,ASWARAOPET,PAPIDIGUDEM,2,COMMERCIAL,2,2,144,2.26
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,ASWARAOPET,PERAIGUDEM,2,COMMERCIAL,155,144,32085,454.94
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,ASWARAOPET,VAGODUGUDEM,2,COMMERCIAL,1,1,64,1.24
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,ASWARAOPET,VEDANTAPURAM,2,COMMERCIAL,5,3,361,7.74
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,ASWARAOPET,VOOTALAPALLY,2,COMMERCIAL,37,35,6065,75.34
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,DAMMAPETA,ALLIPALLY,2,COMMERCIAL,14,14,776,23.46
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,DAMMAPETA,ANKAMPALEM,2,COMMERCIAL,43,34,3659,81.44
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,DAMMAPETA,BALARAJGUDEM,2,COMMERCIAL,8,7,296,7.342
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,DAMMAPETA,CHEPURIGUDEM,2,COMMERCIAL,4,4,123,8.5
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,DAMMAPETA,CHINAGOLLAGUDEM,2,COMMERCIAL,4,4,78,4.26
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,NARAYANRAO PETA,2,COMMERCIAL,1,1,33,3.0
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,PANDURANGAPURAM,2,COMMERCIAL,107,89,13508,199.145
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,PRABHAT NAGAR,2,COMMERCIAL,17,13,324,24.74
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,PULLAIGUDEM,2,COMMERCIAL,9,8,528,11.18
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,PUNUKULA,2,COMMERCIAL,37,32,2839,69.72
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,PUSALA THANDA,2,COMMERCIAL,1,1,319,6.0
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,RAJAPURAM,2,COMMERCIAL,14,12,3678,33.7
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,RANGAPURAM,2,COMMERCIAL,23,17,2192,68.48
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,REGULA GUDEM,2,COMMERCIAL,12,12,200,20.25
HANUMAKONDA,HANAMKONDA/RURAL,HANAMKONDA(R),PANTHINI,PUNNEL,2,COMMERCIAL,101,93,37705,363.557
HANUMAKONDA,HANAMKONDA/RURAL,HANAMKONDA(R),PANTHINI,REDDYPALEM,2,COMMERCIAL,15,14,1729,25.72
HANUMAKONDA,HANAMKONDA/RURAL,HANAMKONDA(R),PANTHINI,Ramnagar,2,COMMERCIAL,12,12,248,12.0
HANUMAKONDA,HANAMKONDA/RURAL,HANAMKONDA(R),PANTHINI,SINGARAM-II,2,COMMERCIAL,35,29,5707,67.95
HANUMAKONDA,HANAMKONDA/RURAL,HANAMKONDA(R),PANTHINI,YADATHANDA,2,COMMERCIAL,10,10,3266,70.02
HANUMAKONDA,HANAMKONDA/RURAL,HASANPARTHY,CHINTAGATTU (RURAL),ARVAPALLI,2,COMMERCIAL,51,42,2483,80.432
HANUMAKONDA,HANAMKONDA/RURAL,HASANPARTHY,CHINTAGATTU (RURAL),BIRNAPALLY,2,COMMERCIAL,27,24,1474,36.9
HANUMAKONDA,HANAMKONDA/RURAL,HASANPARTHY,CHINTAGATTU (RURAL),GOUNDLPALLY,2,COMMERCIAL,1,1,516,5.0
HANUMAKONDA,HANAMKONDA/RURAL,HASANPARTHY,CHINTAGATTU (RURAL),H.C.N.THANDA,2,COMMERCIAL,3,3,0,2.24
HANUMAKONDA,HANAMKONDA/RURAL,HASANPARTHY,CHINTAGATTU (RURAL),Kothapally,2,COMMERCIAL,1,1,0,1.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,VIKAS NAGAR,2,COMMERCIAL,90,77,6526,159.286
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,WADLAWADA,2,COMMERCIAL,21,17,1439,27.62
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,SHAYAMPET,APPAIAHPALLY,2,COMMERCIAL,4,4,342,3.55
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,SHAYAMPET,AREPALLY,2,COMMERCIAL,3,3,93,7.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,SHAYAMPET,GANGIRENIGUDEM,2,COMMERCIAL,14,14,1561,44.55
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,SHAYAMPET,GATLAKANPARTHY,2,COMMERCIAL,39,30,8368,81.59
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,SHAYAMPET,GOVINDAPUR,2,COMMERCIAL,8,6,439,14.91
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,SHAYAMPET,HUSSAINPALLI,2,COMMERCIAL,12,11,474,14.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,SHAYAMPET,Jogampalli,2,COMMERCIAL,4,3,36,5.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,SHAYAMPET,KATRAPALLY,2,COMMERCIAL,16,16,4540,42.1
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,SHAYAMPET,KOPPULA,2,COMMERCIAL,43,34,7666,96.81
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,SHAYAMPET,KOTHAGATTU SINGARAM,2,COMMERCIAL,19,15,6234,53.6
JAGITYAL,JAGITYAL,DHARMAPURI,DHARMAPURI,THIGALADHARMARAM,2,COMMERCIAL,19,19,5866,33.63
JAGITYAL,JAGITYAL,DHARMAPURI,NERELLA,BEERSANI,2,COMMERCIAL,14,13,704,16.794
JAGITYAL,JAGITYAL,DHARMAPURI,NERELLA,BUGGARAM,2,COMMERCIAL,151,136,12056,215.52
JAGITYAL,JAGITYAL,DHARMAPURI,NERELLA,BURUGUPALLY,2,COMMERCIAL,17,17,452,17.89
JAGITYAL,JAGITYAL,DHARMAPURI,NERELLA,CHINNAPOOR,2,COMMERCIAL,38,33,2860,73.98
JAGITYAL,JAGITYAL,DHARMAPURI,NERELLA,GOPULAPUR,2,COMMERCIAL,69,63,10216,113.02
JAGITYAL,JAGITYAL,DHARMAPURI,NERELLA,GOVINDUPALLY,2,COMMERCIAL,6,5,379,12.0
JAGITYAL,JAGITYAL,DHARMAPURI,NERELLA,KAMALAPOOR,2,COMMERCIAL,49,42,6145,85.34
JAGITYAL,JAGITYAL,DHARMAPURI,NERELLA,MADDUNOOR,2,COMMERCIAL,57,53,5663,76.075
JAGITYAL,JAGITYAL,DHARMAPURI,NERELLA,NAGARAM,2,COMMERCIAL,17,15,787,24.73
JAGITYAL,JAGITYAL,DHARMAPURI,NERELLA,NARELLA,2,COMMERCIAL,100,91,12673,179.116
JAGITYAL,JAGITYAL,Jagitial Rural,VADDELINGAPUR,ODDERA COLONY,2,COMMERCIAL,9,8,198,11.46
JAGITYAL,JAGITYAL,Jagitial Rural,VADDELINGAPUR,RAMARAOPALLY,2,COMMERCIAL,11,10,163,14.32
JAGITYAL,JAGITYAL,Jagitial Rural,VADDELINGAPUR,THATLAVAI,2,COMMERCIAL,38,36,5900,70.693
JAGITYAL,JAGITYAL,Jagitial Rural,VADDELINGAPUR,VASTAPUR,2,COMMERCIAL,8,7,157,25.436
JAGITYAL,JAGITYAL,Jagitial Town,CHELGAL,AMBARIPET,2,COMMERCIAL,28,24,1600,49.405
JAGITYAL,JAGITYAL,Jagitial Town,CHELGAL,ANTHERGAON,2,COMMERCIAL,94,87,12435,158.965
JAGITYAL,JAGITYAL,Jagitial Town,CHELGAL,CHELGAL,2,COMMERCIAL,335,257,35346,645.758
JAGITYAL,JAGITYAL,Jagitial Town,CHELGAL,CHERLAPALLY,2,COMMERCIAL,3,3,62,2.16
JAGITYAL,JAGITYAL,Jagitial Town,CHELGAL,DHAROOR,2,COMMERCIAL,280,254,44898,877.15
JAGITYAL,JAGITYAL,Jagitial Town,CHELGAL,ELDURTHY,2,COMMERCIAL,39,30,6726,64.645
JAGITYAL,METPALLY,MALLAPOOR,MALLAPOOR,DHAMRAJPALLY (NEW),2,COMMERCIAL,51,44,2203,69.293
JAGITYAL,METPALLY,MALLAPOOR,MALLAPOOR,DHAMRAJPALLY (OLD),2,COMMERCIAL,39,34,3346,73.593
JAGITYAL,METPALLY,MALLAPOOR,MALLAPOOR,GORREPALLY,2,COMMERCIAL,46,39,2006,73.16
JAGITYAL,METPALLY,MALLAPOOR,MALLAPOOR,KUSTAPOOR H/o MALLAP,2,COMMERCIAL,69,56,3210,104.703
JAGITYAL,METPALLY,MALLAPOOR,MALLAPOOR,MALLAPOOR,2,COMMERCIAL,361,293,35768,538.714
JAGITYAL,METPALLY,MALLAPOOR,MALLAPOOR,MOGILIPET,2,COMMERCIAL,139,127,14042,193.796
JAGITYAL,METPALLY,MALLAPOOR,MALLAPOOR,OBLAPOOR,2,COMMERCIAL,53,49,5157,89.69
JAGITYAL,METPALLY,MALLAPOOR,MALLAPOOR,RATHANAPOOR H/o MALL,2,COMMERCIAL,25,21,5164,30.64
JAGITYAL,METPALLY,MALLAPOOR,MALLAPOOR,SANGAM SRIRAMPOOR,2,COMMERCIAL,8,5,602,5.85
JANGAON,GHANPUR,PALAKURTHY,PALAKURTHY RURAL,VISNOOR,2,COMMERCIAL,53,46,5054,104.62
JANGAON,JANGAON,DEVARUPPALA,DEVARUPPALA,CHIPPARALLABANDA THANDA,2,COMMERCIAL,1,1,104,1.0
JANGAON,JANGAON,DEVARUPPALA,DEVARUPPALA,DEVARUPPULA (H),2,COMMERCIAL,273,246,27445,486.15
JANGAON,JANGAON,DEVARUPPALA,DEVARUPPALA,DHARAMAPUR,2,COMMERCIAL,34,28,3252,56.04
JANGAON,JANGAON,DEVARUPPALA,DEVARUPPALA,DUBBA THANDA,2,COMMERCIAL,1,1,61,1.0
JANGAON,JANGAON,DEVARUPPALA,DEVARUPPALA,GOLLAPALLI,2,COMMERCIAL,7,6,473,12.06
JANGAON,JANGAON,DEVARUPPALA,DEVARUPPALA,KADAVENDI,2,COMMERCIAL,71,66,8039,127.585
JANGAON,JANGAON,DEVARUPPALA,DEVARUPPALA,KAMAREDDYGUDEM,2,COMMERCIAL,132,123,15272,267.75
JANGAON,JANGAON,DEVARUPPALA,DEVARUPPALA,KUNTAKOMMU,2,COMMERCIAL,3,3,119,2.98
JANGAON,JANGAON,DEVARUPPALA,DEVARUPPALA,LAKAVATH THANDA,2,COMMERCIAL,4,3,261,6.0
JANGAON,JANGAON,RAGHUNATHPALLY,THARIGOPPULA,AKKARAJPALLI,2,COMMERCIAL,9,9,2361,33.52
JANGAON,JANGAON,RAGHUNATHPALLY,THARIGOPPULA,ANKUSHAPUR,2,COMMERCIAL,39,33,2801,69.41
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,CHANDRUGONDA,IR/ER BANZAR-CG,2,COMMERCIAL,3,3,686,5.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,LAXMIDEVIPALLY,JUBLI PURAM - KR,2,COMMERCIAL,7,5,61,29.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,LAXMIDEVIPALLY,KARU KONDA-KR,2,COMMERCIAL,42,38,7112,123.48
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,LAXMIDEVIPALLY,KOONARAM-KR,2,COMMERCIAL,2,0,0,1.24
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,LAXMIDEVIPALLY,L D PALLY-URBAN,2,COMMERCIAL,875,741,219212,3266.361
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,LAXMIDEVIPALLY,LALU THANDA- KR,2,COMMERCIAL,4,4,120,9.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,LAXMIDEVIPALLY,LAXMIPURAM(MAI)-KR,2,COMMERCIAL,2,2,64,3.5
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,LAXMIDEVIPALLY,MAILARAM-KR,2,COMMERCIAL,22,16,3238,37.26
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,LAXMIDEVIPALLY,MARRI GUDEM - KR,2,COMMERCIAL,1,1,162,1.24
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,LAXMIDEVIPALLY,NEW CHINTA KUNTA-KR,2,COMMERCIAL,1,1,76,1.0
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,ASWARAOPET,ALLIGUDEM,2,COMMERCIAL,2,1,11,3.0
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,ASWARAOPET,ASWARAOPETA,2,COMMERCIAL,1294,1134,163289,3057.99
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,ASWARAOPET,GANGARAM B,2,COMMERCIAL,2,2,188,5.78
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,ASWARAOPET,GURRALA CHERVE,2,COMMERCIAL,6,6,465,8.2
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,ASWARAOPET,JAMMIGUDEM,2,COMMERCIAL,15,14,553,24.76
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,ASWARAOPET,KESAPPAGUDEM,2,COMMERCIAL,6,6,473,9.48
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,ASWARAOPET,MADDI KONDA,2,COMMERCIAL,6,6,331,9.0
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,ASWARAOPET,NALLA PAD,2,COMMERCIAL,1,1,63,2.0
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,ASWARAOPET,NARAMVARIGUDEM,2,COMMERCIAL,76,63,12887,176.2
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,KAREGATTU,2,COMMERCIAL,5,4,96,5.49
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,KESHAVAPURAM,2,COMMERCIAL,52,48,3637,109.93
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,KODIPUNJULAWAGU,2,COMMERCIAL,5,4,162,4.4
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,KOTHURU,2,COMMERCIAL,2,1,76,1.48
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,LAXMIDEVI PALLI(V),2,COMMERCIAL,12,11,620,16.99
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,MALLARAM,2,COMMERCIAL,2,1,872,11.0
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,MAMIDIGUDEM(R),2,COMMERCIAL,1,1,15,1.0
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,MANDERIKALAPADU,2,COMMERCIAL,6,6,1713,16.74
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,NAGARAM,2,COMMERCIAL,68,58,11955,157.15
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,NARASAMPETA,2,COMMERCIAL,1,1,1240,14.0
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,NARASIMHA SAGAR,2,COMMERCIAL,2,2,16,1.98
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,CHITYAL,Pashigaddathanda,2,COMMERCIAL,1,1,0,1.0
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,CHITYAL,RAMACHANDRAPOOR,2,COMMERCIAL,4,4,158,4.0
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,CHITYAL,THIRMALAPUR,2,COMMERCIAL,29,25,890,35.0
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,CHITYAL,VENCHARENI,2,COMMERCIAL,4,4,218,9.0
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,CHITYAL,VODUTHALA,2,COMMERCIAL,28,25,3509,49.87
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,CHITYAL,Varikolpally,2,COMMERCIAL,3,3,1138,6.0
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,CHITYAL,Yelletiramaiahpally,2,COMMERCIAL,9,9,565,17.001
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,MOGULLAPALLY,AKNEPALLI,2,COMMERCIAL,39,37,2905,50.926
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,MOGULLAPALLY,ANKUSHAPUR(MP),2,COMMERCIAL,7,6,226,8.0
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,MOGULLAPALLY,BANGLAPALLI(G PAHAD),2,COMMERCIAL,11,11,456,12.0
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,MOGULLAPALLY,CHINTALAPALLY,2,COMMERCIAL,5,3,143,7.1
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,MOGULLAPALLY,GANESHUNIPALLI (PKP),2,COMMERCIAL,4,3,64,7.55
BHUPALAPALLY,BHUPALAPALLY,KATARAM,PALIMELA,PANKENA,2,COMMERCIAL,23,21,2434,46.5
BHUPALAPALLY,BHUPALAPALLY,KATARAM,PALIMELA,SARVAIPETA,2,COMMERCIAL,8,8,375,11.0
BHUPALAPALLY,MULUGU,ETURNAGARAM,ETURUNAGARAM,AKULAVARIGHANPUR,2,COMMERCIAL,545,448,62486,1086.456
BHUPALAPALLY,MULUGU,ETURNAGARAM,ETURUNAGARAM,ALLAMVARI GHANPUR,2,COMMERCIAL,2,2,20,2.0
BHUPALAPALLY,MULUGU,ETURNAGARAM,ETURUNAGARAM,BUTARAM,2,COMMERCIAL,1,0,0,0.3
BHUPALAPALLY,MULUGU,ETURNAGARAM,ETURUNAGARAM,CHELPAK,2,COMMERCIAL,12,12,303,20.0
BHUPALAPALLY,MULUGU,ETURNAGARAM,ETURUNAGARAM,CHINNABOINAPALLI,2,COMMERCIAL,45,29,5047,87.34
BHUPALAPALLY,MULUGU,ETURNAGARAM,ETURUNAGARAM,DODLA,2,COMMERCIAL,1,0,0,0.99
BHUPALAPALLY,MULUGU,ETURNAGARAM,ETURUNAGARAM,EKKALA,2,COMMERCIAL,3,2,303,19.62
BHUPALAPALLY,MULUGU,ETURNAGARAM,ETURUNAGARAM,ETURNAGARAM,2,COMMERCIAL,532,394,52870,788.554
BHUPALAPALLY,MULUGU,MULUG,THADVAI,DUBBAGUDEM,2,COMMERCIAL,1,1,1089,5.0
BHUPALAPALLY,MULUGU,MULUG,THADVAI,ELBAKA,2,COMMERCIAL,5,3,2693,10.75
BHUPALAPALLY,MULUGU,MULUG,THADVAI,GANGARAM,2,COMMERCIAL,5,3,74,14.22
BHUPALAPALLY,MULUGU,MULUG,THADVAI,IMMADIGUDEM,2,COMMERCIAL,2,1,83,3.0
BHUPALAPALLY,MULUGU,MULUG,THADVAI,JAMPANAWAI,2,COMMERCIAL,10,10,1722,23.25
BHUPALAPALLY,MULUGU,MULUG,THADVAI,KALWAPALLI,2,COMMERCIAL,18,14,1210,38.47
BHUPALAPALLY,MULUGU,MULUG,THADVAI,KAMARAM,2,COMMERCIAL,5,4,516,26.0
BHUPALAPALLY,MULUGU,MULUG,THADVAI,KANNEBOINAPALLY,2,COMMERCIAL,1,1,35,1.59
BHUPALAPALLY,MULUGU,MULUG,THADVAI,KATAPUR,2,COMMERCIAL,106,85,8611,151.76
BHUPALAPALLY,MULUGU,MULUG,THADVAI,KODSHALA,2,COMMERCIAL,3,3,467,20.0
BHUPALAPALLY,MULUGU,MULUG,THADVAI,KONDAPARTHI,2,COMMERCIAL,1,1,0,13.0
BHUPALAPALLY,MULUGU,MULUG,THADVAI,LAVVALA,2,COMMERCIAL,1,1,6,4.0
JAGITYAL,METPALLY,MALLAPOOR,IBRAHIMPATNAM,FAKEER KONDAPOOR,2,COMMERCIAL,12,12,530,15.48
JAGITYAL,METPALLY,MALLAPOOR,IBRAHIMPATNAM,GODUR,2,COMMERCIAL,114,101,9780,159.892
JAGITYAL,METPALLY,MALLAPOOR,IBRAHIMPATNAM,IBRAHIMPATNAM,2,COMMERCIAL,372,325,36000,540.119
JAGITYAL,METPALLY,MALLAPOOR,IBRAHIMPATNAM,KESHAVAPOOR,2,COMMERCIAL,26,23,1187,31.218
JAGITYAL,METPALLY,MALLAPOOR,IBRAHIMPATNAM,KOJANKOTHUR H/o V KU,2,COMMERCIAL,31,28,2752,41.64
JAGITYAL,METPALLY,MALLAPOOR,IBRAHIMPATNAM,MULARAMPOOR,2,COMMERCIAL,21,20,3170,61.47
JAGITYAL,METPALLY,MALLAPOOR,IBRAHIMPATNAM,THIMMAPOOR,2,COMMERCIAL,78,67,8250,124.816
JAGITYAL,METPALLY,MALLAPOOR,IBRAHIMPATNAM,Thimmapur thanda,2,COMMERCIAL,1,1,1,1.0
JAGITYAL,METPALLY,MALLAPOOR,IBRAHIMPATNAM,VEMULAKURTHY,2,COMMERCIAL,104,88,11314,166.302
JAGITYAL,METPALLY,MALLAPOOR,IBRAHIMPATNAM,YAMAPOOR,2,COMMERCIAL,48,41,3886,73.53
JANGAON,GHANPUR,PALAKURTHY,PALAKURTHY RURAL,LOUDYA THANDA,2,COMMERCIAL,1,1,0,1.0
JANGAON,GHANPUR,PALAKURTHY,PALAKURTHY RURAL,MANCHUPPALA,2,COMMERCIAL,28,26,2483,56.69
JANGAON,GHANPUR,PALAKURTHY,PALAKURTHY RURAL,MILARAM,2,COMMERCIAL,6,6,518,12.0
JANGAON,GHANPUR,PALAKURTHY,PALAKURTHY RURAL,NARSINGAPURAM THANDA,2,COMMERCIAL,4,4,638,9.0
JANGAON,GHANPUR,PALAKURTHY,PALAKURTHY RURAL,PALGUBODU THANDA,2,COMMERCIAL,1,1,0,3.0
JANGAON,GHANPUR,PALAKURTHY,PALAKURTHY RURAL,PEDDA THANDA (B),2,COMMERCIAL,7,7,160,9.0
JANGAON,GHANPUR,PALAKURTHY,PALAKURTHY RURAL,RAGHAVAPUR,2,COMMERCIAL,4,4,167,5.75
